,year,m,doy,ndsi,swe
559,2013.0,1.0,15.0,3984.0,9.4
560,2013.0,1.0,15.0,3855.6864518183247,22.2
561,2013.0,1.0,15.0,5047.547169811321,11.4
562,2013.0,1.0,15.0,2328.0,21.4
563,2013.0,1.0,15.0,2931.0,5.0
564,2013.0,1.0,15.0,6553.0,10.1
565,2013.0,1.0,15.0,3956.0,17.0
566,2013.0,1.0,15.0,6963.125651044628,38.6
567,2013.0,1.0,15.0,6553.0,10.1
568,2013.0,1.0,15.0,5271.0,16.7
569,2013.0,1.0,15.0,2931.0,5.0
570,2013.0,1.0,15.0,5708.323232323232,8.6
571,2013.0,1.0,15.0,451.0,2.1
572,2013.0,1.0,15.0,2142.2556675062974,5.9
573,2013.0,1.0,15.0,4187.563664483258,10.0
574,2013.0,1.0,15.0,2070.0,26.5
575,2013.0,1.0,15.0,5379.0,21.2
576,2013.0,1.0,15.0,2238.0,8.3
577,2013.0,1.0,15.0,2223.0,4.7
578,2013.0,1.0,15.0,910.0,9.0
579,2013.0,1.0,15.0,7909.0,19.6
580,2013.0,1.0,15.0,2534.5339659635247,8.6
581,2013.0,1.0,15.0,1371.0,3.0
582,2013.0,1.0,15.0,1586.0,5.7
583,2013.0,1.0,15.0,2327.2544529262086,7.3
584,2013.0,1.0,15.0,1810.7178841309824,0.7
585,2013.0,1.0,15.0,4360.0,16.6
586,2013.0,1.0,15.0,1299.8,3.8
587,2013.0,1.0,15.0,1494.0,11.9
588,2013.0,1.0,15.0,2814.0,6.8
589,2013.0,1.0,15.0,2814.0,6.8
590,2013.0,1.0,15.0,1810.7178841309824,0.7
591,2013.0,1.0,15.0,5824.0,17.7
592,2013.0,1.0,15.0,3089.819903919643,12.5
593,2013.0,1.0,15.0,2534.5339659635247,8.6
594,2013.0,1.0,15.0,7214.0,8.9
595,2013.0,1.0,15.0,7214.0,8.9
596,2013.0,1.0,15.0,7478.0,18.3
597,2013.0,1.0,15.0,5708.323232323232,8.6
598,2013.0,1.0,15.0,6288.0,1.6
599,2013.0,1.0,15.0,3064.6522292993627,6.0
600,2013.0,1.0,15.0,6486.0,18.2
601,2013.0,1.0,15.0,5842.0,4.1
602,2013.0,1.0,15.0,2238.0,8.3
603,2013.0,1.0,15.0,6386.0,5.0
604,2013.0,1.0,15.0,2724.0,4.8
605,2013.0,1.0,15.0,5379.0,21.2
606,2013.0,1.0,15.0,2559.93417721519,12.6
607,2013.0,1.0,15.0,5253.0,1.4
608,2013.0,1.0,15.0,5253.0,1.4
609,2013.0,1.0,15.0,910.0,9.0
610,2013.0,1.0,15.0,1299.8,3.8
611,2013.0,1.0,15.0,3554.0,5.0
612,2013.0,1.0,15.0,1107.0,7.1
613,2013.0,1.0,15.0,1107.0,7.1
614,2013.0,1.0,15.0,3183.0,5.1
615,2013.0,1.0,15.0,6699.160272564343,13.2
616,2013.0,1.0,15.0,2172.4389988718667,2.6
617,2013.0,1.0,15.0,3433.5195954487995,6.1
618,2013.0,1.0,15.0,6162.0,6.3
619,2013.0,1.0,15.0,6180.0,6.1
620,2013.0,1.0,15.0,2626.430119413169,6.0
621,2013.0,1.0,15.0,6172.718870346598,3.9
622,2013.0,1.0,15.0,4965.0,3.6
623,2013.0,1.0,15.0,6237.0,5.1
624,2013.0,1.0,15.0,1636.0,8.3
625,2013.0,1.0,15.0,6687.800756620429,6.6
626,2013.0,1.0,15.0,3269.0,3.3
627,2013.0,1.0,15.0,6830.0,6.0
628,2013.0,1.0,15.0,6386.0,5.0
629,2013.0,1.0,15.0,3269.0,3.3
630,2013.0,1.0,15.0,6830.0,6.0
631,2013.0,1.0,15.0,6445.0,6.4
632,2013.0,1.0,15.0,5039.887055837564,29.8
633,2013.0,1.0,15.0,1586.0,5.7
634,2013.0,1.0,15.0,1651.0,8.0
635,2013.0,1.0,15.0,6486.0,18.2
636,2013.0,1.0,15.0,4543.0,3.1
637,2013.0,1.0,15.0,4543.0,3.1
638,2013.0,1.0,15.0,8408.361675126906,22.5
639,2013.0,1.0,15.0,5858.0,7.0
640,2013.0,1.0,15.0,2223.0,4.7
641,2013.0,1.0,15.0,236.0,5.0
642,2013.0,1.0,15.0,4419.0,8.6
643,2013.0,1.0,15.0,6284.0,5.1
644,2013.0,1.0,15.0,5021.0,9.1
645,2013.0,1.0,15.0,4679.0,5.0
646,2013.0,1.0,15.0,2744.535220686583,5.6
647,2013.0,1.0,15.0,7314.0,6.6
648,2013.0,1.0,15.0,2820.0,9.1
649,2013.0,1.0,15.0,5858.0,7.0
650,2013.0,1.0,15.0,5512.0,10.4
651,2013.0,1.0,15.0,7314.0,6.6
652,2013.0,1.0,15.0,6699.160272564343,13.2
653,2013.0,1.0,15.0,6411.857326478147,4.9
654,2013.0,1.0,15.0,2119.5705209656926,7.5
655,2013.0,1.0,15.0,5021.0,9.1
656,2013.0,1.0,15.0,236.0,5.0
657,2013.0,1.0,15.0,5227.0,2.2
658,2013.0,1.0,15.0,1494.0,11.9
659,2013.0,1.0,15.0,6805.0,43.4
660,2013.0,1.0,15.0,5039.887055837564,29.8
661,2013.0,1.0,15.0,6172.718870346598,3.9
662,2013.0,1.0,15.0,5019.0,4.0
663,2013.0,1.0,15.0,5755.0,2.9
664,2013.0,1.0,15.0,6445.0,6.4
665,2013.0,1.0,15.0,6687.800756620429,6.6
666,2013.0,1.0,15.0,922.0,7.1
667,2013.0,1.0,15.0,5804.0,5.7
668,2013.0,1.0,15.0,7125.817951959545,10.4
669,2013.0,1.0,15.0,404.0,3.0
670,2013.0,1.0,15.0,2268.0,2.9
671,2013.0,1.0,15.0,6237.0,5.1
672,2013.0,1.0,15.0,3362.6607563613875,18.6
673,2013.0,1.0,15.0,2268.0,2.9
674,2013.0,1.0,15.0,1351.0,10.6
675,2013.0,1.0,15.0,7909.0,19.6
676,2013.0,1.0,15.0,6950.0,5.6
677,2013.0,1.0,15.0,5755.0,2.9
678,2013.0,1.0,15.0,7125.817951959545,10.4
679,2013.0,1.0,15.0,3433.5195954487995,6.1
680,2013.0,1.0,15.0,3688.0,5.4
681,2013.0,1.0,15.0,3617.316582914573,7.7
682,2013.0,1.0,15.0,5512.0,10.4
683,2013.0,1.0,15.0,4771.0,6.5
684,2013.0,1.0,15.0,3162.0,10.3
685,2013.0,1.0,15.0,3162.0,10.3
686,2013.0,1.0,15.0,6284.0,5.1
687,2013.0,1.0,15.0,3664.0,12.6
688,2013.0,1.0,15.0,6180.0,6.1
689,2013.0,1.0,15.0,4385.755102040816,8.9
690,2013.0,1.0,15.0,2261.0,5.2
691,2013.0,1.0,15.0,527.0,7.2
692,2013.0,1.0,15.0,2529.0,13.8
693,2013.0,1.0,15.0,1351.0,10.6
694,2013.0,1.0,15.0,1580.0,5.5
695,2013.0,1.0,15.0,1133.0,2.1
696,2013.0,1.0,15.0,3792.0,6.1
697,2013.0,1.0,15.0,2142.2556675062974,5.9
698,2013.0,1.0,15.0,2559.93417721519,12.6
699,2013.0,1.0,15.0,2090.39846743295,4.2
700,2013.0,1.0,15.0,4360.0,16.6
701,2013.0,1.0,15.0,4419.0,8.6
702,2013.0,1.0,15.0,6761.867758186398,3.7
703,2013.0,1.0,15.0,5334.0,28.0
704,2013.0,1.0,15.0,3792.0,6.1
705,2013.0,1.0,15.0,6518.0,4.3
706,2013.0,1.0,15.0,2529.0,13.8
707,2013.0,1.0,15.0,2346.43661971831,8.0
708,2013.0,1.0,15.0,1133.0,2.1
709,2013.0,1.0,15.0,2626.430119413169,6.0
710,2013.0,1.0,15.0,1914.0,5.5
711,2013.0,1.0,15.0,5066.0,7.8
712,2013.0,1.0,15.0,2744.535220686583,5.6
713,2013.0,1.0,15.0,5066.0,7.8
714,2013.0,1.0,15.0,2172.4389988718667,2.6
715,2013.0,1.0,15.0,3341.8565813715427,3.4
716,2013.0,1.0,15.0,4385.755102040816,8.9
717,2013.0,1.0,15.0,3688.0,5.4
718,2013.0,1.0,15.0,1526.2015209125473,20.5
719,2013.0,1.0,15.0,1820.0,6.7
720,2013.0,1.0,15.0,1820.0,6.7
721,2013.0,1.0,15.0,3183.0,5.1
722,2013.0,1.0,15.0,2119.5705209656926,7.5
723,2013.0,1.0,15.0,5842.0,4.1
724,2013.0,1.0,15.0,4221.0,10.8
725,2013.0,1.0,15.0,5226.0,11.2
726,2013.0,1.0,15.0,3417.0,4.0
727,2013.0,1.0,15.0,3617.316582914573,7.7
728,2013.0,1.0,15.0,404.0,3.0
729,2013.0,1.0,15.0,2820.0,9.1
730,2013.0,1.0,15.0,922.0,7.1
731,2013.0,1.0,15.0,3341.8565813715427,3.4
732,2013.0,1.0,15.0,6787.300254452928,4.3
733,2013.0,1.0,15.0,2040.0,16.8
734,2013.0,1.0,15.0,3246.116455696202,7.0
735,2013.0,1.0,15.0,4771.0,6.5
736,2013.0,1.0,15.0,1633.0,3.5
737,2013.0,1.0,15.0,2327.2544529262086,7.3
738,2013.0,1.0,15.0,3417.0,4.0
739,2013.0,1.0,15.0,3089.819903919643,12.5
740,2013.0,1.0,15.0,7478.0,18.3
741,2013.0,1.0,15.0,1636.0,8.3
742,2013.0,1.0,15.0,849.0,7.2
743,2013.0,1.0,15.0,4965.0,3.6
744,2013.0,1.0,15.0,6767.0,14.0
745,2013.0,1.0,15.0,6787.300254452928,4.3
746,2013.0,1.0,15.0,5227.0,2.2
747,2013.0,1.0,15.0,849.0,7.2
748,2013.0,1.0,15.0,3246.116455696202,7.0
749,2013.0,1.0,15.0,6761.867758186398,3.7
750,2013.0,1.0,15.0,1397.0,10.6
751,2013.0,1.0,15.0,3208.0,10.3
752,2013.0,1.0,15.0,4221.0,10.8
753,2013.0,1.0,15.0,3362.6607563613875,18.6
754,2013.0,1.0,15.0,5233.423857960388,6.6
755,2013.0,1.0,15.0,1633.0,3.5
756,2013.0,1.0,15.0,1651.0,8.0
757,2013.0,1.0,15.0,1914.0,5.5
758,2013.0,1.0,15.0,4799.0,5.4
759,2013.0,1.0,15.0,3581.1522012578607,16.1
760,2013.0,1.0,15.0,1526.2015209125473,20.5
761,2013.0,1.0,15.0,1450.3720050441364,12.4
762,2013.0,1.0,15.0,6411.857326478147,4.9
763,2013.0,1.0,15.0,2724.0,4.8
764,2013.0,1.0,15.0,3664.0,12.6
765,2013.0,1.0,15.0,6518.0,4.3
766,2013.0,1.0,15.0,527.0,7.2
767,2013.0,1.0,15.0,1371.0,3.0
768,2013.0,1.0,15.0,4679.0,5.0
769,2013.0,1.0,15.0,4799.0,5.4
770,2013.0,1.0,15.0,1397.0,10.6
771,2013.0,1.0,15.0,1394.0,15.7
772,2013.0,1.0,15.0,2090.39846743295,4.2
773,2013.0,1.0,15.0,1450.3720050441364,12.4
774,2013.0,1.0,15.0,8408.361675126906,22.5
775,2013.0,1.0,15.0,5019.0,4.0
776,2013.0,1.0,15.0,3581.1522012578607,16.1
777,2013.0,1.0,15.0,1089.0,7.0
778,2013.0,1.0,15.0,3554.0,5.0
779,2013.0,1.0,15.0,1842.5174988058145,31.8
780,2013.0,1.0,15.0,2040.0,16.8
781,2013.0,1.0,15.0,1394.0,15.7
782,2013.0,1.0,15.0,6656.0,17.2
783,2013.0,1.0,15.0,5804.0,5.7
784,2013.0,1.0,15.0,6656.0,17.2
785,2013.0,1.0,15.0,6162.0,6.3
786,2013.0,1.0,15.0,5226.0,11.2
787,2013.0,1.0,15.0,3064.6522292993627,6.0
788,2013.0,1.0,15.0,5334.0,28.0
789,2013.0,1.0,15.0,4187.563664483258,10.0
790,2013.0,1.0,15.0,2346.43661971831,8.0
791,2013.0,1.0,15.0,2261.0,5.2
792,2013.0,1.0,15.0,1842.5174988058145,31.8
793,2013.0,1.0,15.0,451.0,2.1
794,2013.0,1.0,15.0,5410.959798994975,3.0
795,2013.0,1.0,15.0,6767.0,14.0
796,2013.0,1.0,15.0,6950.0,5.6
797,2013.0,1.0,15.0,1580.0,5.5
798,2013.0,1.0,15.0,6288.0,1.6
799,2013.0,1.0,15.0,3939.0,10.6
800,2013.0,1.0,15.0,3208.0,10.3
801,2013.0,1.0,15.0,3939.0,10.6
802,2013.0,1.0,15.0,5233.423857960388,6.6
803,2013.0,1.0,15.0,2070.0,26.5
804,2013.0,1.0,15.0,1089.0,7.0
805,2013.0,1.0,15.0,5824.0,17.7
806,2013.0,1.0,15.0,6805.0,43.4
807,2013.0,1.0,15.0,5410.959798994975,3.0
808,2013.0,1.0,15.0,8205.0,39.4
809,2013.0,1.0,15.0,8205.0,39.4
810,2013.0,1.0,22.0,6460.0,14.6
811,2013.0,1.0,22.0,7521.725440806044,23.5
812,2013.0,1.0,22.0,5934.0,3.4
813,2013.0,1.0,22.0,5106.0,15.6
814,2013.0,1.0,22.0,2759.0,21.1
815,2013.0,1.0,22.0,4035.0,17.4
816,2013.0,1.0,22.0,4213.833546362206,22.2
817,2013.0,1.0,22.0,6605.0,24.6
818,2013.0,1.0,22.0,5665.017948717949,20.2
819,2013.0,1.0,22.0,6024.415501905972,14.5
820,2013.0,1.0,22.0,5079.0,11.4
821,2013.0,1.0,22.0,5665.017948717949,20.2
822,2013.0,1.0,22.0,6460.0,14.6
823,2013.0,1.0,22.0,3663.0,9.3
824,2013.0,1.0,22.0,5934.0,3.4
825,2013.0,1.0,22.0,6880.743839810044,38.6
826,2013.0,1.0,22.0,6605.0,24.6
827,2013.0,1.0,22.0,7521.725440806044,23.5
828,2013.0,1.0,22.0,6024.415501905972,14.5
829,2013.0,1.0,22.0,3663.0,9.3
830,2013.0,1.0,22.0,4213.833546362206,22.2
831,2013.0,1.0,22.0,5079.0,11.4
832,2013.0,1.0,22.0,2759.0,21.1
833,2013.0,1.0,22.0,5319.0,3.7
834,2013.0,1.0,22.0,6445.0,10.1
835,2013.0,1.0,22.0,4035.0,17.4
836,2013.0,1.0,22.0,6880.743839810044,38.6
837,2013.0,1.0,22.0,6445.0,10.1
838,2013.0,1.0,22.0,5106.0,15.6
839,2013.0,1.0,22.0,5319.0,3.7
840,2013.0,1.0,22.0,6398.011363636362,8.7
841,2013.0,1.0,22.0,2924.54797979798,2.2
842,2013.0,1.0,22.0,3186.6309823677584,6.0
843,2013.0,1.0,22.0,5959.063869177583,10.1
844,2013.0,1.0,22.0,3487.0,26.4
845,2013.0,1.0,22.0,121.0,20.6
846,2013.0,1.0,22.0,4580.0,7.9
847,2013.0,1.0,22.0,3577.0,4.8
848,2013.0,1.0,22.0,5256.0,8.8
849,2013.0,1.0,22.0,7369.0,19.7
850,2013.0,1.0,22.0,5689.928460625138,8.8
851,2013.0,1.0,22.0,4697.0,3.4
852,2013.0,1.0,22.0,3037.663303909205,5.9
853,2013.0,1.0,22.0,7924.422391857506,7.7
854,2013.0,1.0,22.0,-642.3299748110832,0.6
855,2013.0,1.0,22.0,8208.0,16.6
856,2013.0,1.0,22.0,6116.8,3.9
857,2013.0,1.0,22.0,2920.357682619648,11.9
858,2013.0,1.0,22.0,4732.0,7.2
859,2013.0,1.0,22.0,4732.0,7.2
860,2013.0,1.0,22.0,-642.3299748110832,0.6
861,2013.0,1.0,22.0,5822.0,18.0
862,2013.0,1.0,22.0,7909.424823488739,12.5
863,2013.0,1.0,22.0,5689.928460625138,8.8
864,2013.0,1.0,22.0,7924.0,9.8
865,2013.0,1.0,22.0,7924.0,9.8
866,2013.0,1.0,22.0,3771.0,18.0
867,2013.0,1.0,22.0,6398.011363636362,8.7
868,2013.0,1.0,22.0,1760.0,1.7
869,2013.0,1.0,22.0,7625.661146496816,6.0
870,2013.0,1.0,22.0,4159.0,18.4
871,2013.0,1.0,22.0,503.4282051282052,4.1
872,2013.0,1.0,22.0,4580.0,7.9
873,2013.0,1.0,22.0,6302.0,5.2
874,2013.0,1.0,22.0,4869.0,5.0
875,2013.0,1.0,22.0,121.0,20.6
876,2013.0,1.0,22.0,4677.372151898735,12.9
877,2013.0,1.0,22.0,4739.0,1.5
878,2013.0,1.0,22.0,4739.0,1.5
879,2013.0,1.0,22.0,5256.0,8.8
880,2013.0,1.0,22.0,6116.8,3.9
881,2013.0,1.0,22.0,4541.0,5.0
882,2013.0,1.0,22.0,3582.0,7.4
883,2013.0,1.0,22.0,3582.0,7.4
884,2013.0,1.0,22.0,5038.0,5.2
885,2013.0,1.0,22.0,4497.357981786588,12.7
886,2013.0,1.0,22.0,3153.704933767606,2.9
887,2013.0,1.0,22.0,4700.0,6.1
888,2013.0,1.0,22.0,5391.0,6.7
889,2013.0,1.0,22.0,5058.0,6.4
890,2013.0,1.0,22.0,6343.031511429539,6.0
891,2013.0,1.0,22.0,8126.015404364569,3.9
892,2013.0,1.0,22.0,4576.0,4.0
893,2013.0,1.0,22.0,6117.0,5.2
894,2013.0,1.0,22.0,3598.0,8.2
895,2013.0,1.0,22.0,7881.953341740227,6.9
896,2013.0,1.0,22.0,7725.0,3.3
897,2013.0,1.0,22.0,7497.0,6.0
898,2013.0,1.0,22.0,6302.0,5.2
899,2013.0,1.0,22.0,7725.0,3.3
900,2013.0,1.0,22.0,7497.0,6.0
901,2013.0,1.0,22.0,5624.0,6.5
902,2013.0,1.0,22.0,5154.718274111676,30.0
903,2013.0,1.0,22.0,3037.663303909205,5.9
904,2013.0,1.0,22.0,6679.0,8.2
905,2013.0,1.0,22.0,4159.0,18.4
906,2013.0,1.0,22.0,4352.0,3.1
907,2013.0,1.0,22.0,4352.0,3.1
908,2013.0,1.0,22.0,3703.582487309646,22.8
909,2013.0,1.0,22.0,7174.0,7.0
910,2013.0,1.0,22.0,3577.0,4.8
911,2013.0,1.0,22.0,2777.0,5.2
912,2013.0,1.0,22.0,7110.0,8.8
913,2013.0,1.0,22.0,8169.0,5.3
914,2013.0,1.0,22.0,8094.0,9.0
915,2013.0,1.0,22.0,4317.0,5.3
916,2013.0,1.0,22.0,5535.577006014178,5.7
917,2013.0,1.0,22.0,6014.0,7.0
918,2013.0,1.0,22.0,7784.0,9.1
919,2013.0,1.0,22.0,7174.0,7.0
920,2013.0,1.0,22.0,6854.0,10.4
921,2013.0,1.0,22.0,6014.0,7.0
922,2013.0,1.0,22.0,4497.357981786588,12.7
923,2013.0,1.0,22.0,6636.610539845757,5.1
924,2013.0,1.0,22.0,7913.198221092758,7.5
925,2013.0,1.0,22.0,8094.0,9.0
926,2013.0,1.0,22.0,2777.0,5.2
927,2013.0,1.0,22.0,2461.0,2.3
928,2013.0,1.0,22.0,2920.357682619648,11.9
929,2013.0,1.0,22.0,2765.0,44.7
930,2013.0,1.0,22.0,5154.718274111676,30.0
931,2013.0,1.0,22.0,8126.015404364569,3.9
932,2013.0,1.0,22.0,6657.0,4.2
933,2013.0,1.0,22.0,8164.0,3.2
934,2013.0,1.0,22.0,5624.0,6.5
935,2013.0,1.0,22.0,7881.953341740227,6.9
936,2013.0,1.0,22.0,5148.0,7.2
937,2013.0,1.0,22.0,6666.0,5.8
938,2013.0,1.0,22.0,5849.308470290772,10.5
939,2013.0,1.0,22.0,2371.0,3.1
940,2013.0,1.0,22.0,7408.0,2.9
941,2013.0,1.0,22.0,6117.0,5.2
942,2013.0,1.0,22.0,4735.064901156284,18.8
943,2013.0,1.0,22.0,7408.0,2.9
944,2013.0,1.0,22.0,5858.0,10.7
945,2013.0,1.0,22.0,7369.0,19.7
946,2013.0,1.0,22.0,8534.305660377358,5.8
947,2013.0,1.0,22.0,8164.0,3.2
948,2013.0,1.0,22.0,5849.308470290772,10.5
949,2013.0,1.0,22.0,4700.0,6.1
950,2013.0,1.0,22.0,6183.0,5.5
951,2013.0,1.0,22.0,4294.668341708542,8.0
952,2013.0,1.0,22.0,6854.0,10.4
953,2013.0,1.0,22.0,5322.0,6.9
954,2013.0,1.0,22.0,7066.0,10.7
955,2013.0,1.0,22.0,7066.0,10.7
956,2013.0,1.0,22.0,8169.0,5.3
957,2013.0,1.0,22.0,3132.0,12.4
958,2013.0,1.0,22.0,5058.0,6.4
959,2013.0,1.0,22.0,2640.2551020408164,8.7
960,2013.0,1.0,22.0,6447.0,5.4
961,2013.0,1.0,22.0,3443.0,7.2
962,2013.0,1.0,22.0,3570.0,14.0
963,2013.0,1.0,22.0,5858.0,10.7
964,2013.0,1.0,22.0,6041.0,5.5
965,2013.0,1.0,22.0,3145.0,2.2
966,2013.0,1.0,22.0,4747.8,6.7
967,2013.0,1.0,22.0,3186.6309823677584,6.0
968,2013.0,1.0,22.0,4677.372151898735,12.9
969,2013.0,1.0,22.0,4066.445721583653,4.3
970,2013.0,1.0,22.0,8208.0,16.6
971,2013.0,1.0,22.0,7110.0,8.8
972,2013.0,1.0,22.0,7388.502518891687,3.9
973,2013.0,1.0,22.0,2253.0,28.0
974,2013.0,1.0,22.0,4747.8,6.7
975,2013.0,1.0,22.0,6386.0,4.4
976,2013.0,1.0,22.0,3570.0,14.0
977,2013.0,1.0,22.0,2788.5019206145967,8.4
978,2013.0,1.0,22.0,3145.0,2.2
979,2013.0,1.0,22.0,6343.031511429539,6.0
980,2013.0,1.0,22.0,7245.0,5.6
981,2013.0,1.0,22.0,1792.0,8.1
982,2013.0,1.0,22.0,5535.577006014178,5.7
983,2013.0,1.0,22.0,1792.0,8.1
984,2013.0,1.0,22.0,3153.704933767606,2.9
985,2013.0,1.0,22.0,2986.6207892641864,3.7
986,2013.0,1.0,22.0,2640.2551020408164,8.7
987,2013.0,1.0,22.0,6183.0,5.5
988,2013.0,1.0,22.0,4826.979721166033,20.7
989,2013.0,1.0,22.0,1925.0,6.9
990,2013.0,1.0,22.0,1925.0,6.9
991,2013.0,1.0,22.0,5038.0,5.2
992,2013.0,1.0,22.0,7913.198221092758,7.5
993,2013.0,1.0,22.0,503.4282051282052,4.1
994,2013.0,1.0,22.0,7785.0,11.1
995,2013.0,1.0,22.0,1116.0,11.0
996,2013.0,1.0,22.0,4227.0,4.1
997,2013.0,1.0,22.0,4294.668341708542,8.0
998,2013.0,1.0,22.0,2371.0,3.1
999,2013.0,1.0,22.0,7784.0,9.1
1000,2013.0,1.0,22.0,5148.0,7.2
1001,2013.0,1.0,22.0,2986.6207892641864,3.7
1002,2013.0,1.0,22.0,8149.829516539441,4.3
1003,2013.0,1.0,22.0,3288.0,17.0
1004,2013.0,1.0,22.0,8185.311392405063,7.0
1005,2013.0,1.0,22.0,5322.0,6.9
1006,2013.0,1.0,22.0,6139.0,3.5
1007,2013.0,1.0,22.0,7924.422391857506,7.7
1008,2013.0,1.0,22.0,4227.0,4.1
1009,2013.0,1.0,22.0,7909.424823488739,12.5
1010,2013.0,1.0,22.0,3771.0,18.0
1011,2013.0,1.0,22.0,3598.0,8.2
1012,2013.0,1.0,22.0,6445.0,7.3
1013,2013.0,1.0,22.0,4576.0,4.0
1014,2013.0,1.0,22.0,7451.0,14.2
1015,2013.0,1.0,22.0,8149.829516539441,4.3
1016,2013.0,1.0,22.0,2461.0,2.3
1017,2013.0,1.0,22.0,6445.0,7.3
1018,2013.0,1.0,22.0,8185.311392405063,7.0
1019,2013.0,1.0,22.0,7388.502518891687,3.9
1020,2013.0,1.0,22.0,6916.0,10.6
1021,2013.0,1.0,22.0,1131.0,10.2
1022,2013.0,1.0,22.0,7785.0,11.1
1023,2013.0,1.0,22.0,4735.064901156284,18.8
1024,2013.0,1.0,22.0,5140.072757544606,6.7
1025,2013.0,1.0,22.0,6139.0,3.5
1026,2013.0,1.0,22.0,6679.0,8.2
1027,2013.0,1.0,22.0,7245.0,5.6
1028,2013.0,1.0,22.0,5774.0,5.4
1029,2013.0,1.0,22.0,2605.651572327044,16.2
1030,2013.0,1.0,22.0,4826.979721166033,20.7
1031,2013.0,1.0,22.0,6365.148802017655,12.4
1032,2013.0,1.0,22.0,6636.610539845757,5.1
1033,2013.0,1.0,22.0,4869.0,5.0
1034,2013.0,1.0,22.0,3132.0,12.4
1035,2013.0,1.0,22.0,6386.0,4.4
1036,2013.0,1.0,22.0,3443.0,7.2
1037,2013.0,1.0,22.0,4697.0,3.4
1038,2013.0,1.0,22.0,4317.0,5.3
1039,2013.0,1.0,22.0,5774.0,5.4
1040,2013.0,1.0,22.0,6916.0,10.6
1041,2013.0,1.0,22.0,5652.0,15.7
1042,2013.0,1.0,22.0,4066.445721583653,4.3
1043,2013.0,1.0,22.0,6365.148802017655,12.4
1044,2013.0,1.0,22.0,3703.582487309646,22.8
1045,2013.0,1.0,22.0,6657.0,4.2
1046,2013.0,1.0,22.0,2605.651572327044,16.2
1047,2013.0,1.0,22.0,6109.0,7.0
1048,2013.0,1.0,22.0,4541.0,5.0
1049,2013.0,1.0,22.0,5108.961253781588,31.8
1050,2013.0,1.0,22.0,3288.0,17.0
1051,2013.0,1.0,22.0,5652.0,15.7
1052,2013.0,1.0,22.0,901.0,16.9
1053,2013.0,1.0,22.0,6666.0,5.8
1054,2013.0,1.0,22.0,901.0,16.9
1055,2013.0,1.0,22.0,5391.0,6.7
1056,2013.0,1.0,22.0,1116.0,11.0
1057,2013.0,1.0,22.0,7625.661146496816,6.0
1058,2013.0,1.0,22.0,2253.0,28.0
1059,2013.0,1.0,22.0,5959.063869177583,10.1
1060,2013.0,1.0,22.0,2788.5019206145967,8.4
1061,2013.0,1.0,22.0,6447.0,5.4
1062,2013.0,1.0,22.0,5108.961253781588,31.8
1063,2013.0,1.0,22.0,2924.54797979798,2.2
1064,2013.0,1.0,22.0,6900.0,3.1
1065,2013.0,1.0,22.0,7451.0,14.2
1066,2013.0,1.0,22.0,8534.305660377358,5.8
1067,2013.0,1.0,22.0,6041.0,5.5
1068,2013.0,1.0,22.0,1760.0,1.7
1069,2013.0,1.0,22.0,8430.0,10.7
1070,2013.0,1.0,22.0,1131.0,10.2
1071,2013.0,1.0,22.0,8430.0,10.7
1072,2013.0,1.0,22.0,5140.072757544606,6.7
1073,2013.0,1.0,22.0,3487.0,26.4
1074,2013.0,1.0,22.0,6109.0,7.0
1075,2013.0,1.0,22.0,5822.0,18.0
1076,2013.0,1.0,22.0,2765.0,44.7
1077,2013.0,1.0,22.0,6900.0,3.1
1078,2013.0,1.0,22.0,4227.0,39.6
1079,2013.0,1.0,22.0,4227.0,39.6
1080,2013.0,1.0,29.0,1446.0,17.0
1081,2013.0,1.0,29.0,4820.057934508815,24.5
1082,2013.0,1.0,29.0,6231.0,5.4
1083,2013.0,1.0,29.0,2743.0,17.0
1084,2013.0,1.0,29.0,2879.0,21.2
1085,2013.0,1.0,29.0,3914.0,16.9
1086,2013.0,1.0,29.0,4477.484368532375,23.0
1087,2013.0,1.0,29.0,6070.0,25.4
1088,2013.0,1.0,29.0,4979.076923076923,21.4
1089,2013.0,1.0,29.0,5731.79288437103,15.4
1090,2013.0,1.0,29.0,4578.6,11.8
1091,2013.0,1.0,29.0,4979.076923076923,21.4
1092,2013.0,1.0,29.0,1446.0,17.0
1093,2013.0,1.0,29.0,3626.0,8.8
1094,2013.0,1.0,29.0,6231.0,5.4
1095,2013.0,1.0,29.0,3111.715473596588,40.2
1096,2013.0,1.0,29.0,6070.0,25.4
1097,2013.0,1.0,29.0,4820.057934508815,24.5
1098,2013.0,1.0,29.0,5731.79288437103,15.4
1099,2013.0,1.0,29.0,3626.0,8.8
1100,2013.0,1.0,29.0,4477.484368532375,23.0
1101,2013.0,1.0,29.0,4578.6,11.8
1102,2013.0,1.0,29.0,2879.0,21.2
1103,2013.0,1.0,29.0,2612.0,3.4
1104,2013.0,1.0,29.0,2121.0,10.2
1105,2013.0,1.0,29.0,3914.0,16.9
1106,2013.0,1.0,29.0,3111.715473596588,40.2
1107,2013.0,1.0,29.0,2121.0,10.2
1108,2013.0,1.0,29.0,2743.0,17.0
1109,2013.0,1.0,29.0,2612.0,3.4
1110,2013.0,1.0,29.0,5085.165404040403,8.8
1111,2013.0,1.0,29.0,1900.6060606060605,2.8
1112,2013.0,1.0,29.0,4920.336272040302,6.5
